date,user,name,text,retweet,favorite,location,Post
2022-04-05 06:52:30+00:00,DrAkjemal,Akjemal Magtymova,Countries which eased the #COVID-19 restrictions did so only after reaching high vaccine coverage &gt;70% of its popul… https://t.co/k6Dq1rg7sS,1,1,Syria,Countries which eased the #COVID-19 restrictions did so only after reaching high vaccine coverage &gt;70% of its popul… https://t.co/k6Dq1rg7sS
2022-04-05 06:52:27+00:00,cisnewsnetwork,cisnewsnetwork,"Due to Covid 19 pandemic, only 14.12 lakh tourists visited India in 2021, down from 1.09 crores in 2019: Data",0,0,,"Due to Covid 19 pandemic, only 14.12 lakh tourists visited India in 2021, down from 1.09 crores in 2019: Data"
2022-04-05 06:52:27+00:00,Snarkyish,SnarkyMelon🔮,I have finally recovered from Covid-19 and I’m out of isolation. Time to get back to art,0,0,The SCP foundation ,I have finally recovered from Covid-19 and I’m out of isolation. Time to get back to art
2022-04-05 06:52:13+00:00,kelliekelly23,🎀KELLIE🎀I SEE DUMB PEOPLE ™🇦🇺,"Health Minister Brad Hazzard has announced that the daily reported Covid-19 cases are likely a ""big underestimate""… https://t.co/OzWOGrzb3C",0,0,🌸Sydney Australia 🌸,"Health Minister Brad Hazzard has announced that the daily reported Covid-19 cases are likely a ""big underestimate""… https://t.co/OzWOGrzb3C"
2022-04-05 06:52:11+00:00,xavier14524424,🇺🇦xavier♿️,"""The lessons from the Covid-19 pandemic, along with the feedback I have received inside and outside the agency over… https://t.co/eouvGZasgm",0,0,,"""The lessons from the Covid-19 pandemic, along with the feedback I have received inside and outside the agency over… https://t.co/eouvGZasgm"
2022-04-05 06:52:06+00:00,RavenXV,Gary Kerr,@Mala_Naicker @re4life @DrTinaPeers There exist no diagnostic criteria for VAED/VAERD (vaccine-associated enhanced… https://t.co/z1lnbYj75j,0,0,South Africa | SBM KZN SC,@Mala_Naicker @re4life @DrTinaPeers There exist no diagnostic criteria for VAED/VAERD (vaccine-associated enhanced… https://t.co/z1lnbYj75j
2022-04-05 06:52:04+00:00,cho_rinki,Rinki CHO👩‍⚕️💕,Covid 19 vaccination ✌️✌️ https://t.co/n0bE4Z0ke5,0,0,,Covid 19 vaccination ✌️✌️ https://t.co/n0bE4Z0ke5
2022-04-05 06:52:01+00:00,aaahhshita,ashita (taylor's version),i was 19 when covid first hit NINETEEN i turn 22 this month wtf math isn't real and i hate everything,0,1,"Hyderabad, India",i was 19 when covid first hit NINETEEN i turn 22 this month wtf math isn't real and i hate everything
2022-04-05 06:52:00+00:00,bryanamaniac,Oedo Bryブライアンバーン,"Was sick yesterday
Decided to go work today like a fool
Co-worker: I thought you had Covid?
Me (who didn't get a te… https://t.co/P0I6ngODza",0,0,Ireland,"Was sick yesterday
Decided to go work today like a fool
Co-worker: I thought you had Covid?
Me (who didn't get a te… https://t.co/P0I6ngODza"
2022-04-05 06:51:53+00:00,MartMichaelis,Martin Michaelis,More evidence that #Covidvaccination during pregnancy does not increase the risk to the foetus. #COVID19 #Covid_19… https://t.co/Cwupzhgdn6,0,0,,More evidence that #Covidvaccination during pregnancy does not increase the risk to the foetus. #COVID19 #Covid_19… https://t.co/Cwupzhgdn6
2022-04-05 06:51:41+00:00,Kashmir_Monitor,The Kashmir Monitor,"Now, a simple ECG can detect COVID-19 patients at high risk of death https://t.co/4jqAicrIcH",0,0,Srinagar,"Now, a simple ECG can detect COVID-19 patients at high risk of death https://t.co/4jqAicrIcH"
2022-04-05 06:51:38+00:00,bloombergquint,BloombergQuint,"New #Covid19 cases in India remain below 1,000 for the second straight day.

Read all #coronavirus news and updates… https://t.co/KS7HmKlw7N",0,1,"Mumbai, India","New #Covid19 cases in India remain below 1,000 for the second straight day.

Read all #coronavirus news and updates… https://t.co/KS7HmKlw7N"
2022-04-05 06:51:34+00:00,oldsurveyors,NigelofWarfield,@ConHome #ToriesOut Tory government enabled a £37billion fraud on #Covid_19 support schemes inUK. 1/3rd of NHS budg… https://t.co/RJ8YQaCgcA,0,0,UK Berkshire,@ConHome #ToriesOut Tory government enabled a £37billion fraud on #Covid_19 support schemes inUK. 1/3rd of NHS budg… https://t.co/RJ8YQaCgcA
2022-04-05 06:51:32+00:00,Newzroom405,Newzroom Afrika,The National State of Disaster aimed at curbing the spread of Covid-19 has come to an end 750 days after it was dec… https://t.co/UxHkhB5xMC,3,2,South Africa,The National State of Disaster aimed at curbing the spread of Covid-19 has come to an end 750 days after it was dec… https://t.co/UxHkhB5xMC
2022-04-05 06:51:28+00:00,wr_winston,Winston,"His hugs probably cure COVID

https://t.co/IgUCxpdVfw",0,0,"Tokyo-to, Japan","His hugs probably cure COVID

https://t.co/IgUCxpdVfw"
2022-04-05 06:51:28+00:00,HillBeverlyhill,Bev,"Trump’s legacy-defining failure was a foreign policy that undermined America’s position in the world. In part, this… https://t.co/5XT3aBuOnI",1,1,Texas ,"Trump’s legacy-defining failure was a foreign policy that undermined America’s position in the world. In part, this… https://t.co/5XT3aBuOnI"
2022-04-05 06:51:16+00:00,ntfcovid19ph,National Task Force Against COVID19,"LOOK: Here is the latest update on the government's COVID-19 vaccination program.

According to the National Vaccin… https://t.co/o8JID03ccM",0,1,,"LOOK: Here is the latest update on the government's COVID-19 vaccination program.

According to the National Vaccin… https://t.co/o8JID03ccM"
2022-04-05 06:51:08+00:00,ViktorMirCat,Viktor,@schtinkygirl @DefenceU The whole world already understands that biological weapons in Ukraine are the cause of 680… https://t.co/GVDn3aVbfd,0,0,,@schtinkygirl @DefenceU The whole world already understands that biological weapons in Ukraine are the cause of 680… https://t.co/GVDn3aVbfd
2022-04-05 06:51:07+00:00,junyasuhara,"安原 潤 | Jun Yasuhara, MD🇺🇸小児科医",COVID-19 Vaccination During Early Pregnancy and Risk Congenital Fetal Anomalies https://t.co/DCQjcNXNHi via… https://t.co/tQHgtbJ1ye,0,0,"Columbus, OH",COVID-19 Vaccination During Early Pregnancy and Risk Congenital Fetal Anomalies https://t.co/DCQjcNXNHi via… https://t.co/tQHgtbJ1ye
2022-04-05 06:51:03+00:00,PeninsulaEduca1,Peninsula Education,"New guidance has been released on the use of X and I subcodes in light of the Governments ""Living with Covid"" strat… https://t.co/PYDG1VRoTf",0,0,,"New guidance has been released on the use of X and I subcodes in light of the Governments ""Living with Covid"" strat… https://t.co/PYDG1VRoTf"
2022-04-05 06:50:50+00:00,MaxKatandJane,Jane Mac 🐀,"Uh oh ... 😬

Queensland's COVID-19 vaccination mandate for cafes, pubs and clubs set to ease https://t.co/MW25KnD2EV via @ABCaustralia",0,0,"Brisbane, Queensland","Uh oh ... 😬

Queensland's COVID-19 vaccination mandate for cafes, pubs and clubs set to ease https://t.co/MW25KnD2EV via @ABCaustralia"
2022-04-05 06:50:47+00:00,inquirerdotnet,Inquirer,"More than 90,000 people were vaccinated against COVID-19 during the special vaccination days set by the DOH. |… https://t.co/kFRFhiVyeb",1,1,Makati City,"More than 90,000 people were vaccinated against COVID-19 during the special vaccination days set by the DOH. |… https://t.co/kFRFhiVyeb"
2022-04-05 06:50:37+00:00,Radio_Imanzi,Radio Imanzi 105.1 FM,"Shanghai reported more than 13,000 new Covid-19 cases on Tuesday as the city’s ongoing outbreak continued to surge… https://t.co/IZDXoEdALf",0,0,Centre Saint Paul-Kiyovu,"Shanghai reported more than 13,000 new Covid-19 cases on Tuesday as the city’s ongoing outbreak continued to surge… https://t.co/IZDXoEdALf"
2022-04-05 06:50:37+00:00,NortheastToday,NORTHEAST TODAY,"#Mizoram | Following a two-year hiatus induced by the unprecedented times of COVID-19, Mizoram schools have returne… https://t.co/UIsPLu1fjS",0,0,"Guwahati / Tawang, India","#Mizoram | Following a two-year hiatus induced by the unprecedented times of COVID-19, Mizoram schools have returne… https://t.co/UIsPLu1fjS"
2022-04-05 06:50:36+00:00,Radio_Imanzi,Radio Imanzi 105.1 FM,Shanghai Extends Covid-19 Lockdown As Case Count Continues To Rise https://t.co/MTITRrrg3X,0,0,Centre Saint Paul-Kiyovu,Shanghai Extends Covid-19 Lockdown As Case Count Continues To Rise https://t.co/MTITRrrg3X
2022-04-05 06:50:31+00:00,dmitry_kats,H O M 3 🦋 S T A S I S,"""The results proved that dyslipidemia is associated with increased severity and mortality of COVID-19. Therefore, w… https://t.co/lpCOYpjAiU",1,1,Eradicating COVID-19 & beyond!,"""The results proved that dyslipidemia is associated with increased severity and mortality of COVID-19. Therefore, w… https://t.co/lpCOYpjAiU"
2022-04-05 06:50:19+00:00,Andhravilasnews,Andhravilas,"#Business #stocks Recovering from Covid, hospitality sector finds hiring tough
--&gt;Click here for more details… https://t.co/BHqHnaStJX",0,0,USA,"#Business #stocks Recovering from Covid, hospitality sector finds hiring tough
--&gt;Click here for more details… https://t.co/BHqHnaStJX"
2022-04-05 06:50:06+00:00,TOIWorld,TOI World News,"Covid-19 can have long-term impacts on the brain, shows study https://t.co/rteOI8a3Z0",1,1,,"Covid-19 can have long-term impacts on the brain, shows study https://t.co/rteOI8a3Z0"
2022-04-05 06:50:03+00:00,ncjbrown,Nicole Brown,Esteemed colleagues and friends who have had #Covid_19. Is #relapse a thing? I was fully functional for a bit more… https://t.co/OX4zSOTMzn,0,0,"England, United Kingdom",Esteemed colleagues and friends who have had #Covid_19. Is #relapse a thing? I was fully functional for a bit more… https://t.co/OX4zSOTMzn
2022-04-05 06:50:02+00:00,TFulgosi,Thomas Fulgosi,"@DavidAnber I lost a friend to Covid 19 and frankly, your comments upset me.",0,0,,"@DavidAnber I lost a friend to Covid 19 and frankly, your comments upset me."
2022-04-05 06:50:01+00:00,GordonJohnson19,Gordon Johnson,"🚨🚨“Shanghai reported more than 13,000 new Covid-19 cases on Tuesday as the city’s ongoing outbreak continued to sur… https://t.co/IDi1lrO2NB",0,1,NYC Manhattan,"🚨🚨“Shanghai reported more than 13,000 new Covid-19 cases on Tuesday as the city’s ongoing outbreak continued to sur… https://t.co/IDi1lrO2NB"
2022-04-05 06:50:00+00:00,Ladymondgreen1,daisie,@BoonBroAus @aus_spirit Extensive research has PROVEd it to be USELESS for COVID 19,0,0,"Victoria, Australia",@BoonBroAus @aus_spirit Extensive research has PROVEd it to be USELESS for COVID 19
2022-04-05 06:49:42+00:00,IGNOU_RC_Rajkot,IGNOU Regional Centre Rajkot,"Dear Learner,
The 2nd session of the webinar series has been scheduled for 7th April 2022, Thursday by SOSW:
Topic:… https://t.co/V4tDifmmM0",0,0,Saurashtra University Campus ,"Dear Learner,
The 2nd session of the webinar series has been scheduled for 7th April 2022, Thursday by SOSW:
Topic:… https://t.co/V4tDifmmM0"
2022-04-05 06:49:36+00:00,HIGH_ENA69,ⓚ.ⓚⓐⓣⓐⓨⓐⓜⓐ,Man in Germany gets 90 COVID-19 shots to sell forged passes https://t.co/VHs1whZnPn,0,0,"Okayama,Japan.BloodType RH+O",Man in Germany gets 90 COVID-19 shots to sell forged passes https://t.co/VHs1whZnPn
2022-04-05 06:49:25+00:00,VirginMediaNews,Virgin Media News,The Pandemic Unemployment Payment is ending. It was introduced as the Covid-19 pandemic hit in March 2020 and was i… https://t.co/ONJSd4LL3I,1,1,"Dublin, Ireland",The Pandemic Unemployment Payment is ending. It was introduced as the Covid-19 pandemic hit in March 2020 and was i… https://t.co/ONJSd4LL3I
2022-04-05 06:49:24+00:00,gutresolution,Luke Yamaguchi,@ifixhearts Would that include avoiding COVID-19 mRNA vaccines?,0,0,"Albany, OR",@ifixhearts Would that include avoiding COVID-19 mRNA vaccines?
2022-04-05 06:49:13+00:00,drumcodeuk,European Dad!,"Queensland will end its COVID-19 vaccine mandate for a range of venues including pubs, clubs, cafes, restaurants, c… https://t.co/b5mSfLT1UC",0,0,Covid Hotspot,"Queensland will end its COVID-19 vaccine mandate for a range of venues including pubs, clubs, cafes, restaurants, c… https://t.co/b5mSfLT1UC"
2022-04-05 06:49:05+00:00,contrariansmind,"Jeff Robinson, CEO and Chairman of M2bio 🌿🍄",German man suspected of getting more than 87 Covid shots so he could sell fake vaccination certificates… https://t.co/cOTz5TJOMz,0,0,"Barcelona, Cape Town, London",German man suspected of getting more than 87 Covid shots so he could sell fake vaccination certificates… https://t.co/cOTz5TJOMz
2022-04-05 06:48:56+00:00,Eldad777,Vee Kundig,"To my biological, earth father,  🙏 To those who died in Ukraine 🇺🇦 war, Covid-19, Shootings, Sickness,  Rest in Pea… https://t.co/uMAVQ49wdd",0,0,"Montana, USA","To my biological, earth father,  🙏 To those who died in Ukraine 🇺🇦 war, Covid-19, Shootings, Sickness,  Rest in Pea… https://t.co/uMAVQ49wdd"
2022-04-05 06:48:55+00:00,unilabsme,Unilabsme,"We are near you everywhere, check out our locations across the UAE.

Contact us through WhatsApp:
800-8645227

Unil… https://t.co/RkXKQYdlym",0,0,UAE,"We are near you everywhere, check out our locations across the UAE.

Contact us through WhatsApp:
800-8645227

Unil… https://t.co/RkXKQYdlym"
2022-04-05 06:48:41+00:00,indiaedudiary,India Education Diary,"University of Pretoria: ‘The COVID-19 pandemic helped create a stronger hybrid approach to community engagement’, U… https://t.co/dQQ7JegSfe",0,0,New Delhi,"University of Pretoria: ‘The COVID-19 pandemic helped create a stronger hybrid approach to community engagement’, U… https://t.co/dQQ7JegSfe"
2022-04-05 06:48:40+00:00,Ashers006,Ash,"@jjhorgan In February I tested positive for Covid-19.
Fortunately my symptoms were mild due to being healthy and NO… https://t.co/vB0tum5QW8",0,0,"Northern Ireland, United Kingd","@jjhorgan In February I tested positive for Covid-19.
Fortunately my symptoms were mild due to being healthy and NO… https://t.co/vB0tum5QW8"
2022-04-05 06:48:33+00:00,kerrynhusk,Kerryn Husk,"Read our new paper examining how COVID-19 impacted on the delivery of social prescribing - led by @westlake_debra 

https://t.co/rX9IKbuJFW",1,1,,"Read our new paper examining how COVID-19 impacted on the delivery of social prescribing - led by @westlake_debra 

https://t.co/rX9IKbuJFW"
2022-04-05 06:48:28+00:00,theunretired,theunretired,Canada’s hospital capacity crisis will remain long after the pandemic is over /via @globeandmail https://t.co/4eL4lduVA9,0,1,"Courtenay, British Columbia",Canada’s hospital capacity crisis will remain long after the pandemic is over /via @globeandmail https://t.co/4eL4lduVA9
2022-04-05 06:48:09+00:00,whobekindto,Michael Klapdor,Source: DSS data to Senate COVID-19 Committee: https://t.co/8SJRXDPZHn,0,1,"Canberra, Australia",Source: DSS data to Senate COVID-19 Committee: https://t.co/8SJRXDPZHn
2022-04-05 06:48:08+00:00,DrAkjemal,Akjemal Magtymova,In #Syria less than 10% of population are vaccinated to get protection from #COVID19. Vaccines are now available to… https://t.co/LvBiYZlFaC,0,0,Syria,In #Syria less than 10% of population are vaccinated to get protection from #COVID19. Vaccines are now available to… https://t.co/LvBiYZlFaC
2022-04-05 06:48:01+00:00,bap66s,bap66s,https://t.co/6A6iXfJwlV Face masks may remain after July 19 reopening after Covid surge fears https://t.co/1vz7LW6bGC,0,0,,https://t.co/6A6iXfJwlV Face masks may remain after July 19 reopening after Covid surge fears https://t.co/1vz7LW6bGC
2022-04-05 06:47:58+00:00,MixtUpMixy,Compute My Evidence 🖲,"@jacob_633 @VicGovDH @NSWHealth @ama_media @VictorianLabor Jacob, bw the 19th and 26th of March, NSW reported a dou… https://t.co/Hyr8ijCDxn",0,0,,"@jacob_633 @VicGovDH @NSWHealth @ama_media @VictorianLabor Jacob, bw the 19th and 26th of March, NSW reported a dou… https://t.co/Hyr8ijCDxn"
2022-04-05 06:47:47+00:00,vibesofindia_,Vibes of India,"IndiGo, currently India’s largest private airline carrier, has suspended a number of its pilots who were planning t… https://t.co/r9MXyaSzqe",0,0,India,"IndiGo, currently India’s largest private airline carrier, has suspended a number of its pilots who were planning t… https://t.co/r9MXyaSzqe"
2022-04-05 06:47:43+00:00,Loucarm85,Luisa,Friend of mine ECV and her Mum ECV (both have no immunity) have tested positive for #Covid_19 and can not get any a… https://t.co/dx6G5327fK,0,0,,Friend of mine ECV and her Mum ECV (both have no immunity) have tested positive for #Covid_19 and can not get any a… https://t.co/dx6G5327fK
2022-04-05 06:47:37+00:00,ka95319218,Soedarmadi,We also used it massively here to treat Covid-19 https://t.co/FUe9F9z4Lt,0,1,South East Asia ,We also used it massively here to treat Covid-19 https://t.co/FUe9F9z4Lt
2022-04-05 06:47:34+00:00,HealthwireMedia,Healthwire,IIT Mandi Researchers Elucidate The Molecular Structure Of Endodomain Of The Spike Protein Of The COVID-19 Virus… https://t.co/xev28mKhSa,0,0,"New Delhi, India",IIT Mandi Researchers Elucidate The Molecular Structure Of Endodomain Of The Spike Protein Of The COVID-19 Virus… https://t.co/xev28mKhSa
2022-04-05 06:47:17+00:00,DeccanHerald,Deccan Herald,#Shanghai extended restrictions on transportation on Tuesday after a day of intensive city-wide testing and saw new… https://t.co/PBtkHYZCtO,0,0,India,#Shanghai extended restrictions on transportation on Tuesday after a day of intensive city-wide testing and saw new… https://t.co/PBtkHYZCtO
2022-04-05 06:47:16+00:00,COVIDNewsByMIB,#IndiaFightsCorona,"#IndiaFightsCorona:

📍More than 4 Lakh (4,66,332) #COVID19 samples tested in the last 24 hours.

✅Together, we can… https://t.co/ePVcW6gVNi",2,4,,"#IndiaFightsCorona:

📍More than 4 Lakh (4,66,332) #COVID19 samples tested in the last 24 hours.

✅Together, we can… https://t.co/ePVcW6gVNi"
2022-04-05 06:47:10+00:00,Richard68815513,Richard Harrison,@uksciencechief It would seem that the window of opportunity for ending the COVID-19 pandemic is closing because of… https://t.co/i2AUumjYbj,0,0,,@uksciencechief It would seem that the window of opportunity for ending the COVID-19 pandemic is closing because of… https://t.co/i2AUumjYbj
2022-04-05 06:47:03+00:00,_covid_19_bot_,Covid-19 Bot,"Cases: 493,680,960 (+5,942) 
Deaths: 6,169,931 (+0) 
Recovered: 0 (+0) 
Active Cases: 493,680,960 (100%)
Completed… https://t.co/26AkjuAgGS",0,0,,"Cases: 493,680,960 (+5,942) 
Deaths: 6,169,931 (+0) 
Recovered: 0 (+0) 
Active Cases: 493,680,960 (100%)
Completed… https://t.co/26AkjuAgGS"
2022-04-05 06:46:59+00:00,OurMp3Download,Mp3-Download-Music.xyz,"Chrisette Michele – Another One MP3 DOWNLOAD
https://t.co/Quj1Ij0tPH
covid-19, biden, Ukraine, Putin, Russia, music… https://t.co/XoOmdDJPSH",0,0,,"Chrisette Michele – Another One MP3 DOWNLOAD
https://t.co/Quj1Ij0tPH
covid-19, biden, Ukraine, Putin, Russia, music… https://t.co/XoOmdDJPSH"
2022-04-05 06:46:58+00:00,OurMp3Download,Mp3-Download-Music.xyz,"The Antlers – Two MP3 DOWNLOAD
https://t.co/cSEWkLMsoo
covid-19, biden, Ukraine, Putin, Russia, music, song, hipop,… https://t.co/cr8JY4mVOp",0,0,,"The Antlers – Two MP3 DOWNLOAD
https://t.co/cSEWkLMsoo
covid-19, biden, Ukraine, Putin, Russia, music, song, hipop,… https://t.co/cr8JY4mVOp"
2022-04-05 06:46:57+00:00,OurMp3Download,Mp3-Download-Music.xyz,"Arcade Fire – Keep The Car Running MP3 DOWNLOAD
https://t.co/TGCwpTC537
covid-19, biden, Ukraine, Putin, Russia, mu… https://t.co/JXAItweUOh",0,0,,"Arcade Fire – Keep The Car Running MP3 DOWNLOAD
https://t.co/TGCwpTC537
covid-19, biden, Ukraine, Putin, Russia, mu… https://t.co/JXAItweUOh"
2022-04-05 06:46:56+00:00,OurMp3Download,Mp3-Download-Music.xyz,"Fastball – The Way MP3 DOWNLOAD
https://t.co/lNjMax9fkn
covid-19, biden, Ukraine, Putin, Russia, music, song, hipop… https://t.co/11hZmYLRM4",0,0,,"Fastball – The Way MP3 DOWNLOAD
https://t.co/lNjMax9fkn
covid-19, biden, Ukraine, Putin, Russia, music, song, hipop… https://t.co/11hZmYLRM4"
2022-04-05 06:46:55+00:00,OurMp3Download,Mp3-Download-Music.xyz,"Young Jeezy – Soul Survivor ft. Akon MP3 DOWNLOAD
https://t.co/g1o3QdRI4z
covid-19, biden, Ukraine, Putin, Russia,… https://t.co/ryZHOxnuu7",0,0,,"Young Jeezy – Soul Survivor ft. Akon MP3 DOWNLOAD
https://t.co/g1o3QdRI4z
covid-19, biden, Ukraine, Putin, Russia,… https://t.co/ryZHOxnuu7"
2022-04-05 06:46:43+00:00,Citi973,CitiNewsroom,"Daily Graphic: 

📰 Destination Ghana launched: Project targets a million tourists from UK, Europe annually
📰 Govt s… https://t.co/oSpx9lAjq0",2,6,"Accra, Ghana","Daily Graphic: 

📰 Destination Ghana launched: Project targets a million tourists from UK, Europe annually
📰 Govt s… https://t.co/oSpx9lAjq0"
2022-04-05 06:46:42+00:00,ecr9495,East Coast Radio,"They don't do 'family meetings' in Shanghai, a robodog just does the work 🤖

#DarrenKeriSkyOnECR #lockdownextension… https://t.co/TEQV5Yjqd2",1,2,"Durban, South Africa","They don't do 'family meetings' in Shanghai, a robodog just does the work 🤖

#DarrenKeriSkyOnECR #lockdownextension… https://t.co/TEQV5Yjqd2"
2022-04-05 06:46:41+00:00,webmedy,Webmedy,"How Genomic Epidemiology is tracking the spread of COVID-19 locally and globally?
Continue reading to gain insight… https://t.co/KK5XXE2Oq3",0,0,India,"How Genomic Epidemiology is tracking the spread of COVID-19 locally and globally?
Continue reading to gain insight… https://t.co/KK5XXE2Oq3"
2022-04-05 06:46:38+00:00,SteveCameronPr1,Steve Cameron🌎,"SMOKING GUN PROOF CDC COVERED UP FLU CASES: Directly from CDC's website, scroll down to ""Summary of the Geographic… https://t.co/O4CbzyBf5C",0,0,"Santa Monica, CA","SMOKING GUN PROOF CDC COVERED UP FLU CASES: Directly from CDC's website, scroll down to ""Summary of the Geographic… https://t.co/O4CbzyBf5C"
2022-04-05 06:46:37+00:00,ll_wick,David wick ll.,Pfizer Covid-19 Vaccine increases Children’s risk of Death by 5100% according to the Office for National Statistics… https://t.co/LCL3tFna6o,0,0,,Pfizer Covid-19 Vaccine increases Children’s risk of Death by 5100% according to the Office for National Statistics… https://t.co/LCL3tFna6o
2022-04-05 06:46:35+00:00,newbanksy,Banksy Bot,Ivanka rebelling against Russia. (The Ivanka symbolizes how social media is ironically actually isolating us.) (with COVID-19).,0,0,,Ivanka rebelling against Russia. (The Ivanka symbolizes how social media is ironically actually isolating us.) (with COVID-19).
2022-04-05 06:46:30+00:00,RoseCar73594199,Rose Carpenter,"Very strong evidence, can there be any rebuttal?
#COVID19
#COVID-19
#COVID
#Omicron
https://t.co/FIZJfvxmey https://t.co/lfnzbWkHCu",0,0,,"Very strong evidence, can there be any rebuttal?
#COVID19
#COVID-19
#COVID
#Omicron
https://t.co/FIZJfvxmey https://t.co/lfnzbWkHCu"
2022-04-05 06:46:25+00:00,flynas,flynas طيران ناس,@NainNaik the following link  https://t.co/8barATh1ar,0,0,Saudi Arabia,@NainNaik the following link  https://t.co/8barATh1ar
2022-04-05 06:46:18+00:00,LooslyeBased,LooslyeBased⁷,"@TessaGrawe @KdramaKpopFan1 @cloudsgabs @S0P3WRLD @AllegiantStadm Its actually very true.  This ""vaccine"" compromis… https://t.co/yfGps90WPR",0,0,,"@TessaGrawe @KdramaKpopFan1 @cloudsgabs @S0P3WRLD @AllegiantStadm Its actually very true.  This ""vaccine"" compromis… https://t.co/yfGps90WPR"
2022-04-05 06:46:16+00:00,purdyme123,Pilot,"adidas Originals Superstar Foundation Sneaker - Womens Shoes - https://t.co/5I5z4fGSYg
#COVID-19 #ladies #shoes… https://t.co/dkaLhL7Zoa",0,0,,"adidas Originals Superstar Foundation Sneaker - Womens Shoes - https://t.co/5I5z4fGSYg
#COVID-19 #ladies #shoes… https://t.co/dkaLhL7Zoa"
2022-04-05 06:46:13+00:00,newsafricanow,Newsafricanow,Moscow Lifts COVID-19 Travel Restrictions on Flights from Egypt https://t.co/IJwFdDT36C,0,1,Africa,Moscow Lifts COVID-19 Travel Restrictions on Flights from Egypt https://t.co/IJwFdDT36C
2022-04-05 06:46:06+00:00,isearch247,Eric Thompson,Using nudges to change behaviors during the COVID-19 pandemic - https://t.co/xTJTOPPQ5H{ https://t.co/2HGMGvwvLc,0,0,,Using nudges to change behaviors during the COVID-19 pandemic - https://t.co/xTJTOPPQ5H{ https://t.co/2HGMGvwvLc
2022-04-05 06:46:00+00:00,bendynaa,Alex Bendyna,@MegaMAGA_Mat @DanielJW_NZ @RReidFU @sootytweet @Dame__Jane @alex_nz_1 @nzhotdog1 Some articles attempt to dismiss… https://t.co/bV4wX205az,1,1,,@MegaMAGA_Mat @DanielJW_NZ @RReidFU @sootytweet @Dame__Jane @alex_nz_1 @nzhotdog1 Some articles attempt to dismiss… https://t.co/bV4wX205az
2022-04-05 06:46:00+00:00,ai_summary,AI-Summary,Numerous Health Problems More Likely Due to COVID-19 Vaccines Than Coincidence: VAERS Data Analysis #DataAnalysis… https://t.co/o8I5h6x4cm,0,0,,Numerous Health Problems More Likely Due to COVID-19 Vaccines Than Coincidence: VAERS Data Analysis #DataAnalysis… https://t.co/o8I5h6x4cm
2022-04-05 06:45:57+00:00,einarbt,"Einar Thorsteinsson, Professor",UNE graduatuion ceremonies to be held for first time since COVID-19 began https://t.co/9FoK2HLXBF,0,0,"NSW, Australia",UNE graduatuion ceremonies to be held for first time since COVID-19 began https://t.co/9FoK2HLXBF
2022-04-05 06:45:53+00:00,ThelegalN,Thelegal_news,PM Modi dials Israel PM Naftali Bennett; confirms 'he is recovering well from COVID-19' https://t.co/LWv8X2Enpk,0,0,India,PM Modi dials Israel PM Naftali Bennett; confirms 'he is recovering well from COVID-19' https://t.co/LWv8X2Enpk
2022-04-05 06:45:43+00:00,Onmanorama,Onmanorama,"A ministerial-level meeting by mid-April would make the final decision on the #pooram.
With #Thrissur reporting onl… https://t.co/RZt8Suxb7c",0,0,Kochi,"A ministerial-level meeting by mid-April would make the final decision on the #pooram.
With #Thrissur reporting onl… https://t.co/RZt8Suxb7c"
2022-04-05 06:45:40+00:00,Forbes,Forbes,Shanghai Extends Covid-19 Lockdown As Case Count Continues To Rise https://t.co/oAxd5CfXwH https://t.co/wib8Dc7FgL,8,23,"New York, NY",Shanghai Extends Covid-19 Lockdown As Case Count Continues To Rise https://t.co/oAxd5CfXwH https://t.co/wib8Dc7FgL
2022-04-05 06:45:34+00:00,dcmi_school,DCM International Sc,"""They fight with the ocean every day and bring smiles to many faces when they reach the shore.""
Wishing a very 𝗛𝗮𝗽𝗽… https://t.co/6fbPSNU5Cl",0,0,"Ferozepur, Punjab, India","""They fight with the ocean every day and bring smiles to many faces when they reach the shore.""
Wishing a very 𝗛𝗮𝗽𝗽… https://t.co/6fbPSNU5Cl"
2022-04-05 06:45:30+00:00,Emmaleene1,Emmaleene Leahy,Can COVID-19 alter your personality? Here's what brain research shows. https://t.co/cpaGGwRVnB via @NatGeo,0,0,,Can COVID-19 alter your personality? Here's what brain research shows. https://t.co/cpaGGwRVnB via @NatGeo
2022-04-05 06:45:18+00:00,Nazifa_07,𒆜🦋𝓝𝓪𝔃𝓲𝓯𝓪⁷𒆜,@bts_kiee @theprojecttv posted a video where they edited Taehyung part as like he was spreading COVID-19. But it's… https://t.co/eFlUxQDnzZ,0,0,,@bts_kiee @theprojecttv posted a video where they edited Taehyung part as like he was spreading COVID-19. But it's… https://t.co/eFlUxQDnzZ
2022-04-05 06:45:12+00:00,4StateNews,4StateNews,Post Edited: Senate negotiators: Agreement reached for $10B package for countering COVID-19 https://t.co/fbOWrN3NXC https://t.co/bRmOBnUTcM,0,0,HeartOfAmerica,Post Edited: Senate negotiators: Agreement reached for $10B package for countering COVID-19 https://t.co/fbOWrN3NXC https://t.co/bRmOBnUTcM
