title,link,channel,views,time_published,snippet,verified_badge,extensions,Post,file_path
Street Food in Peshawar - GOLDEN PULAO Mountain + Charsi Tikka Kabab + Pakistani Street Food Tour!,https://www.youtube.com/watch?v=NQDom2gxiVc,"{'channel_name': 'The Food Ranger', 'channel_link': 'https://www.youtube.com/c/thefoodranger'}",34M views,3 years ago,"Today, I'm (The Food Ranger, Trevor James) bringing you in DEEP for a FULL ON street food tour of Peshawar, Pakistan.",True,4K,Street Food in Peshawar - GOLDEN PULAO Mountain + Charsi Tikka Kabab + Pakistani Street Food Tour!,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
"Multan Sultans vs Peshawar Zalmi | Final | Highlights | Pakistan Super League 2021 | 24th June, 2021",https://www.youtube.com/watch?v=sN1DqojuvOY,"{'channel_name': 'SonyLIV', 'channel_link': 'https://www.youtube.com/user/sonyliv'}",1.4M views,11 months ago,"Multan Sultans are the Champions of the 2021 Pakistan Super League. Coming in to bat first, Multan had a slow start to life but ...",True,,"Multan Sultans vs Peshawar Zalmi | Final | Highlights | Pakistan Super League 2021 | 24th June, 2021",28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
News At 10 | 23/05/2022,https://www.youtube.com/watch?v=zzErbhlKVX0,"{'channel_name': 'Channels Television', 'channel_link': 'https://www.youtube.com/c/ChannelsTelevision'}",12K views,4 days ago,#ChannelsTv.,True,New,News At 10 | 23/05/2022,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Bangladesh Last National Election December 2018,https://www.youtube.com/watch?v=DKNb3Y1BSqc,"{'channel_name': 'Zainal Abedin Botto', 'channel_link': 'https://www.youtube.com/channel/UCMcsy8UYJIqQ2sLNPBVHkFA'}",1 view,1 year ago,নৌকার বিজয় সুনিশ্চিত করতে কক্সবাজার জেলা যুবলীগের শহর শাখার 12 ...,,,Bangladesh Last National Election December 2018,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
East Pakistan Debacle | Part 05: 1970 Election. Beginning of the end of United Pakistan.,https://www.youtube.com/watch?v=PUddsdN70rs,"{'channel_name': 'Ik Justuju', 'channel_link': 'https://www.youtube.com/c/IkJustuju'}",8.2K views,1 year ago,"This is the fifth part of our East Pakistan Debacle series, in this part, we discussed the 1970 elections that created a storm and ...",,,East Pakistan Debacle | Part 05: 1970 Election. Beginning of the end of United Pakistan.,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
#Shorts: তুঙ্গে তৃণমূল প্রার্থীর নাগরিকত্ব বিতর্ক! Is Alo Rani Sarkar Bangladeshi national?,https://www.youtube.com/shorts/0QLmNeuX6RU,"{'channel_name': 'Aaj Bikel News', 'channel_link': 'https://www.youtube.com/c/AajBikelNews'}",925 views,6 days ago,"Alo Rani Sarkar, a Trinamool Congress leader, turned out to be a Bangladeshi national after a court hearing on Friday. She had ...",,New,#Shorts: তুঙ্গে তৃণমূল প্রার্থীর নাগরিকত্ব বিতর্ক! Is Alo Rani Sarkar Bangladeshi national?,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Chattogram Challengers vs Khulna Tigers | 6th Match | Highlights | Season 8 | BBPL 2022,https://www.youtube.com/watch?v=bMXdEBe1HQs,"{'channel_name': 'Rabbitholebd Sports', 'channel_link': 'https://www.youtube.com/c/RabbitholebdSports'}",1.4M views,4 months ago,Chattogram Challengers vs Khulna Tigers | 6th Match | Highlights | Season 8 | Bangabandhu Bangladesh Premier League 2022 ...,True,,Chattogram Challengers vs Khulna Tigers | 6th Match | Highlights | Season 8 | BBPL 2022,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
রায় মেনে নেবেন মিশা-মৌসুমি | FDC Election,https://www.youtube.com/watch?v=WoYzOeq0wBU,"{'channel_name': 'Jamuna TV', 'channel_link': 'https://www.youtube.com/c/JamunaTVbd'}",63K views,2 years ago,সকাল থেকে উৎসবমুখর পরিবেশে ভোট চলছে চলচ্চিত্র শিল্পি সমিতির। ভোট ...,True,,রায় মেনে নেবেন মিশা-মৌসুমি | FDC Election,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Election | TVC (PSA) | 40 Sec | Transparency International BD | Javed khan Rumi | Sameer Ahmed,https://www.youtube.com/watch?v=vb8mFpaz1Qc,"{'channel_name': 'Javed Khan Rumi', 'channel_link': 'https://www.youtube.com/c/JavedKhanRumi'}",48 views,6 years ago,Account: TIB Campaign: National Election Dir: Sameer Ahmed © A Javed Khan Rumi Asst. Direction and Production Management ...,,,Election | TVC (PSA) | 40 Sec | Transparency International BD | Javed khan Rumi | Sameer Ahmed,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Second 2020 Presidential Debate between Donald Trump and Joe Biden,https://www.youtube.com/watch?v=bPiofmZGb8o,"{'channel_name': 'C-SPAN', 'channel_link': 'https://www.youtube.com/c/C-SPAN'}",17M views,Streamed 1 year ago,C-SPAN: Created by Cable in 1979. Offered as a public service. Subscribe to our YouTube channel: ...,True,CC,Second 2020 Presidential Debate between Donald Trump and Joe Biden,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
সপ্তম ধাপে দেশের ১৩৮ টি ইউপি'তে ভোটগ্রহণ শুরু | Country UP Election,https://www.youtube.com/watch?v=irfsQPIRqXw,"{'channel_name': 'Jamuna TV', 'channel_link': 'https://www.youtube.com/c/JamunaTVbd'}",10K views,3 months ago,সপ্তম ধাপে দেশের ১৩৮ টি ইউপি'তে ভোটগ্রহণ শুরু হয়েছে। সকাল আটটায় ...,True,,সপ্তম ধাপে দেশের ১৩৮ টি ইউপি'তে ভোটগ্রহণ শুরু | Country UP Election,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Prithibir Joto Sukh | পৃথিবীর যত সুখ | HD | Iliash Kanchan & Champa | Andrew & Sabina | Sohozatri,https://www.youtube.com/watch?v=5-KySZ3F1Uc,"{'channel_name': 'Anupam Movie Songs', 'channel_link': 'https://www.youtube.com/c/AnupamMovieSongs'}",2.4M views,1 year ago,"Welcome to Anupam Movie Songs channel. Watch Popular Bangla Movie Songs, Old Bangla Movie Songs, Anupam provide ...",True,,Prithibir Joto Sukh | পৃথিবীর যত সুখ | HD | Iliash Kanchan & Champa | Andrew & Sabina | Sohozatri,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
ঢাকা বিভাগের ফলাফল || Election Result(AUG),https://www.youtube.com/watch?v=_QnDlv5c1lU,"{'channel_name': 'Independent Television', 'channel_link': 'https://www.youtube.com/c/IndependentTelevision'}",401K views,3 years ago,একাদশ সংসদ নির্বাচনের ভোটগ্রহণ শেষে চলছে গণনা। এরইমধ্যে বেশিরভাগ ...,True,,ঢাকা বিভাগের ফলাফল || Election Result(AUG),28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
CM Yogi Adityanath का Super Exclusive Interview | UP Election 2022 | News Nation,https://www.youtube.com/watch?v=htzYnFJ6E24,"{'channel_name': 'News Nation', 'channel_link': 'https://www.youtube.com/c/NewsNationTV'}",853K views,3 months ago,CM Yogi Adityanath का Super Exclusive Interview | UP Election 2022 | News Nation |Yogi Adityanath Full Interview ...,True,,CM Yogi Adityanath का Super Exclusive Interview | UP Election 2022 | News Nation,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
‘ভোট জিঙ্গাসা’ II Shahed Alam II LIVE II Bangladesh Election Talk 2018 News,https://www.youtube.com/watch?v=hF6cyCQ3THk,"{'channel_name': 'Breaking News TV', 'channel_link': 'https://www.youtube.com/c/BreakingNewsTVBNTV'}",11 views,3 years ago,BreakingNewsTV #News_Bangla_Today #TodayNews #Bangla_News_Today.,,,‘ভোট জিঙ্গাসা’ II Shahed Alam II LIVE II Bangladesh Election Talk 2018 News,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Former Bangladesh Prime Minister Khaleda Zia Sentenced To 5 Years In Prison,https://www.youtube.com/watch?v=G-NCJHUAzZ8,"{'channel_name': 'Republic World', 'channel_link': 'https://www.youtube.com/c/RepublicWorld'}",466K views,4 years ago,A Bangladesh court sentenced former Prime Minister Khaleda Zia on Thursday to five years in prison on corruption charges.,True,,Former Bangladesh Prime Minister Khaleda Zia Sentenced To 5 Years In Prison,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
National Assembly passes EVM Elimination bill | Shah Mehmood Qureshi Interview | Breaking News,https://www.youtube.com/watch?v=YgjkHC1WEoU,"{'channel_name': 'BOL News', 'channel_link': 'https://www.youtube.com/c/BOLNewsofficial'}",31K views,1 day ago,National Assembly passes EVM Elimination bill | Shah Mehmood Qureshi Interview | Breaking News #ElectionActAmendmentBill ...,True,New,National Assembly passes EVM Elimination bill | Shah Mehmood Qureshi Interview | Breaking News,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
CHINA BANGLADESH BORDER : MORE CHINESE TROOPS ARE COMING IN SIKKIM & ARUNACHAL PARDESH,https://www.youtube.com/watch?v=730DqqVG8ks,"{'channel_name': 'The Blank Page Official', 'channel_link': 'https://www.youtube.com/c/TheBlankPageOfficial'}",5.1K views,8 days ago,IndianArmy's top officials are expressing concerns on #China's rapid enhancements of military infrastructure near #IndiaChina ...,,,CHINA BANGLADESH BORDER : MORE CHINESE TROOPS ARE COMING IN SIKKIM & ARUNACHAL PARDESH,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
এইমাত্র পাওয়া খবর l Bangla news l 24 May 2022 l Bangladesh latest news today l AFSA news bd,https://www.youtube.com/watch?v=YBDulvku8kE,"{'channel_name': 'AFSA news bd.', 'channel_link': 'https://www.youtube.com/channel/UCyiNKMD1dxuBqxSoEiWFmwQ'}",32K views,3 days ago,এইমাত্র পাওয়া খবর l Bangla news l 24 May 2022 l Bangladesh latest news today l AFSA news bd AFSA News ...,,New,এইমাত্র পাওয়া খবর l Bangla news l 24 May 2022 l Bangladesh latest news today l AFSA news bd,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
"Bangladesh vs Sri Lanka, 2nd Test Day-1 Live Cricket Score",https://www.youtube.com/watch?v=OsWW1CcILo8,"{'channel_name': 'Excellent bangla news', 'channel_link': 'https://www.youtube.com/channel/UCRN9LSSb_1J993U0ZzMQpFw'}",8.4K views,Streamed 4 days ago,"Bangladesh vs Sri Lanka, 2nd Test Day-1 Live Cricket Score Bangladesh vs Sri Lanka, 2nd Test Day-1 Live Cricket Score #T20 ...",True,New,"Bangladesh vs Sri Lanka, 2nd Test Day-1 Live Cricket Score",28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Political crisis 2006 of Bangladesh Report2,https://www.youtube.com/watch?v=9tMsKxkUmeM,"{'channel_name': 'Rashed Ahmed Report', 'channel_link': 'https://www.youtube.com/channel/UCPgChEK_ATFuMYapXIG2fFw'}",264K views,5 years ago,On Air Date : February 2006 Channel i.,,,Political crisis 2006 of Bangladesh Report2,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
কাল ষষ্ঠ ধাপে ২১৯টি ইউনিয়ন পরিষদ নির্বাচন | UP Election | Union Parishad Election | Somoy TV,https://www.youtube.com/watch?v=RsfroPcNFx4,"{'channel_name': 'SOMOY TV', 'channel_link': 'https://www.youtube.com/c/SomoytvNetupdate'}",6K views,3 months ago,UPElection #UnionParishadElection #Election_Update_News #SomoyTV ষষ্ঠ ধাপে দেশের ২শ' ১৯টি ...,True,,কাল ষষ্ঠ ধাপে ২১৯টি ইউনিয়ন পরিষদ নির্বাচন | UP Election | Union Parishad Election | Somoy TV,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
"Thoughts on humanity, fame and love | Shah Rukh Khan",https://www.youtube.com/watch?v=0NV1KdWRHck,"{'channel_name': 'TED', 'channel_link': 'https://www.youtube.com/c/TED'}",8.5M views,5 years ago,"""I sell dreams, and I peddle love to millions of people,"" says Shah Rukh Khan, Bollywood's biggest star. In this charming, funny talk ...",True,CC,"Thoughts on humanity, fame and love | Shah Rukh Khan",28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Bangladeshi American political leaders discuss the Census and the election | Diya TV,https://www.youtube.com/watch?v=Vo2MY-Psk0M,"{'channel_name': 'Diya TV', 'channel_link': 'https://www.youtube.com/c/diyatvusa'}",204 views,Streamed 1 year ago,South Asians for Biden and the Bangladeshis for Biden National Council present Bangladeshi American political leaders ...,,,Bangladeshi American political leaders discuss the Census and the election | Diya TV,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
সমসাময়িক বিষয়ে মির্জা ফখরুলের বক্তব্য | Mirza Fakhrul Islam Alamgir | BNP | Awami League,https://www.youtube.com/watch?v=yZjChv4Fcns,"{'channel_name': 'SOMOY TV', 'channel_link': 'https://www.youtube.com/c/SomoytvNetupdate'}",144K views,3 days ago,MirzaFakhrulIslamAlamgir #BNP #AwamiLeague #SomoyTV আরও বিস্তারিত জানতে ভিজিট করুন: ...,True,New,সমসাময়িক বিষয়ে মির্জা ফখরুলের বক্তব্য | Mirza Fakhrul Islam Alamgir | BNP | Awami League,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
নির্বাচনের সর্বশেষ খবর | Bangladesh Parliamentary Election News Update | www.somoynews.tv,https://www.youtube.com/watch?v=5mjnmwW9GxU,"{'channel_name': 'SOMOY TV', 'channel_link': 'https://www.youtube.com/c/SomoytvNetupdate'}",360K views,3 years ago,"""SOMOY TV"" is the Most Reliable News Source and Leading 24/7 News Based TV Channel in Bangladesh ...",True,,নির্বাচনের সর্বশেষ খবর | Bangladesh Parliamentary Election News Update | www.somoynews.tv,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
"Roman Reigns confronts Brock Lesnar face to face: Raw, March 23, 2015",https://www.youtube.com/watch?v=JFhJNfLKG2A,"{'channel_name': 'WWE', 'channel_link': 'https://www.youtube.com/c/WWE'}",24M views,7 years ago,"The Big Dog shows no fear as he stands in the ring with his WrestleMania opponent, WWE World Heavyweight Champion Brock ...",True,,"Roman Reigns confronts Brock Lesnar face to face: Raw, March 23, 2015",28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
The 70th MISS UNIVERSE - EVERY NATIONAL COSTUME (ALL 80) | Miss Universe,https://www.youtube.com/watch?v=Yn0UUyPblo8,"{'channel_name': 'Miss Universe', 'channel_link': 'https://www.youtube.com/missuniverse'}",6.1M views,5 months ago,"Check out every single National Costume, displayed by all 80 of our 70th MISS UNIVERSE Delegates. Watch the 70th Edition of ...",True,,The 70th MISS UNIVERSE - EVERY NATIONAL COSTUME (ALL 80) | Miss Universe,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Bachelor Point | Season 4 | EPISODE 19 | Kajal Arefin Ome | Dhruba Tv Drama Serial,https://www.youtube.com/watch?v=zuSQtohLL70,"{'channel_name': 'Dhruba TV', 'channel_link': 'https://www.youtube.com/c/dhrubatv'}",5.2M views,1 month ago,"বর্তমান সময়ে দেশের সবচেয়ে জনপ্রিয় ধারাবাহিক নাটক, কাজল আরেফিন ...",True,,Bachelor Point | Season 4 | EPISODE 19 | Kajal Arefin Ome | Dhruba Tv Drama Serial,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Sheikh Hasina wins again after BNP boycotts Bangladesh's general elections,https://www.youtube.com/watch?v=fn30Fa0qZzo,"{'channel_name': 'Bangladesh Today', 'channel_link': 'https://www.youtube.com/user/Bangladeshtoday1'}",263 views,8 years ago,The Awami League won the violence hit general election this week as was expected and is poised to form the government next ...,,,Sheikh Hasina wins again after BNP boycotts Bangladesh's general elections,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
"Crime Patrol Satark Season 2 - Ep 251 - Full Episode - 16th October, 2020",https://www.youtube.com/watch?v=u1X7OHUiV94,"{'channel_name': 'SET India', 'channel_link': 'https://www.youtube.com/c/setindia'}",14M views,1 year ago,Episode 251: Sona In Trouble ----------------------------------------------- Sona is waiting for her sister. She calls her sister and tells her to ...,True,CC,"Crime Patrol Satark Season 2 - Ep 251 - Full Episode - 16th October, 2020",28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
ইভিএম ব্যবহার বাতিলের বিল পাস হলো পাকিস্তানের পার্লামেন্টে! | EVM Banned in Pakistan Election,https://www.youtube.com/watch?v=VUWslIRROiE,"{'channel_name': 'SOMOY TV', 'channel_link': 'https://www.youtube.com/c/SomoytvNetupdate'}",19K views,19 hours ago,EVM_Voting #Pakistan_National_Election #Pakistan_Parliament জাতীয় নির্বাচনে ইভিএম ব্যবহার ...,True,New,ইভিএম ব্যবহার বাতিলের বিল পাস হলো পাকিস্তানের পার্লামেন্টে! | EVM Banned in Pakistan Election,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
কেন্দ্রে পৌঁছাতে শুরু করেছে নির্বাচনি সরঞ্জাম || #UP Election Updates,https://www.youtube.com/watch?v=6wXX2cD2DVQ,"{'channel_name': 'Independent Television', 'channel_link': 'https://www.youtube.com/c/IndependentTelevision'}",2.4K views,3 months ago,Welcome to the official Independent Television YouTube channel. Independent Television is a 24/7 news oriented satellite ...,True,,কেন্দ্রে পৌঁছাতে শুরু করেছে নির্বাচনি সরঞ্জাম || #UP Election Updates,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
দেশের ১ হাজার ইউনিয়ন পরিষদে চলছে ভোটগ্রহণ! | UP Election Update | Somoy TV,https://www.youtube.com/watch?v=WDI68StHN18,"{'channel_name': 'SOMOY TV', 'channel_link': 'https://www.youtube.com/c/SomoytvNetupdate'}",5.8K views,6 months ago,UPElectionUpdate #SomoyTV আরও বিস্তারিত জানতে ভিজিট করুন: https://www.somoynews.tv Fair Use ...,True,,দেশের ১ হাজার ইউনিয়ন পরিষদে চলছে ভোটগ্রহণ! | UP Election Update | Somoy TV,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
মনোনয়নপত্র নিয়ে আপত্তি নেই কমিশনের | BCB Election 2021 | Nomination Papers | Sports News,https://www.youtube.com/watch?v=LJgAwoeCCe0,"{'channel_name': 'SOMOY TV', 'channel_link': 'https://www.youtube.com/c/SomoytvNetupdate'}",2.1K views,7 months ago,BCB_Election_2021 #BCB_Candidates_Submit_Nomination_Papers #Election_Presiding_Officer #FM_Kabirul_Islam কোনো ...,True,,মনোনয়নপত্র নিয়ে আপত্তি নেই কমিশনের | BCB Election 2021 | Nomination Papers | Sports News,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Bangladesh ruling party set to win election amid boycott,https://www.youtube.com/watch?v=6_mLBAwyweA,"{'channel_name': 'AP Archive', 'channel_link': 'https://www.youtube.com/c/APArchive'}",467 views,6 months ago,Analysts say it's an opportunity for the ruling party to consolidate its position ahead of the next general elections slated for 2023.,True,,Bangladesh ruling party set to win election amid boycott,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
থাকছে না বাড়ি বাড়ি গিয়ে ভোটার তালিকা হালনাগাদ || Voter Registration,https://www.youtube.com/watch?v=o6gErrv9eo0,"{'channel_name': 'Independent Television', 'channel_link': 'https://www.youtube.com/c/IndependentTelevision'}",211K views,8 months ago,ভবিষ্যতে বাড়ি বাড়ি গিয়ে ভোটার তালিকা হালনাগাদ করার নীতি থাকছে ...,True,,থাকছে না বাড়ি বাড়ি গিয়ে ভোটার তালিকা হালনাগাদ || Voter Registration,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
इस Arunachal Pradesh की जोड़ी ने दिया एक Romantic गाने पर Performance | Indian Idol | Trending,https://www.youtube.com/watch?v=Cas8FYJpceY,"{'channel_name': 'SET India', 'channel_link': 'https://www.youtube.com/c/setindia'}",9M views,1 year ago,Click here to Subscribe to SET India: https://www.youtube.com/channel/UCpEhnqL0y41EpW2TvWAHD7Q?sub_confirmation=1 ...,True,,इस Arunachal Pradesh की जोड़ी ने दिया एक Romantic गाने पर Performance | Indian Idol | Trending,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
President dialogue on election commission reform 2021 in bangladesh || @mtl news bangla,https://www.youtube.com/watch?v=RKqhDWAkJ0Y,"{'channel_name': 'Miz Timeline', 'channel_link': 'https://www.youtube.com/c/MizTimeline'}",47 views,5 months ago,আউট পুটকি! President dialogue on election commission reform in bangladesh || @mtl news bangla Bangladeshi president ...,,,President dialogue on election commission reform 2021 in bangladesh || @mtl news bangla,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Check up song for kids by Nastya,https://www.youtube.com/watch?v=J3e9n3V799k,"{'channel_name': 'Like Nastya', 'channel_link': 'https://www.youtube.com/channel/UCJplp5SjeGSdVdwsfb9Q7lQ'}",86M views,1 year ago,Song for kids by Nastya. Nastya and dad are singing about how important it is to go to the doctor for a checkup. Subscribe to Like ...,True,,Check up song for kids by Nastya,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
The end of a superpower - The collapse of the Soviet Union | DW Documentary,https://www.youtube.com/watch?v=JsPHKDuP-Hk,"{'channel_name': 'DW Documentary', 'channel_link': 'https://www.youtube.com/c/DWDocumentary'}",7.5M views,2 months ago,"Russian President Vladimir Putin described the collapse of the Soviet Union as ""the greatest geopolitical catastrophe of the 20th ...",True,,The end of a superpower - The collapse of the Soviet Union | DW Documentary,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Best Of Crime Patrol - Obsession - Full Episode,https://www.youtube.com/watch?v=JLdYXwt2RoU,"{'channel_name': 'SET India', 'channel_link': 'https://www.youtube.com/c/setindia'}",5.6M views,9 months ago,"Relive the best episodes of your favorite crime-thriller show, Crime Patrol. About the show: -------------------------- Crimes that tell us, ...",True,,Best Of Crime Patrol - Obsession - Full Episode,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Bangladesh PM wins landslide election,https://www.youtube.com/watch?v=081GMqTv5q4,"{'channel_name': 'News 4 U', 'channel_link': 'https://www.youtube.com/channel/UCELaTnvDjEn3avJwvD42f7A'}",7 views,3 years ago,Get free bunus 50$ free: http://megainpuls5.ru/ref10564 thank for click Prime Minister Sheikh Hasina has secured her third ...,,,Bangladesh PM wins landslide election,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
ভোট দিতে ঢাকা ছাড়ছেন রাজধানীবাসী || National Election || Election Voter,https://www.youtube.com/watch?v=64RNSbYthoo,"{'channel_name': 'Independent Television', 'channel_link': 'https://www.youtube.com/c/IndependentTelevision'}",1.4K views,3 years ago,"ভোট দিতে ঢাকা ছাড়ছেন রাজধানীবাসী। তাই রেলস্টেশন, বাসস্টান্ড ও ...",True,,ভোট দিতে ঢাকা ছাড়ছেন রাজধানীবাসী || National Election || Election Voter,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
"Carryminati, Munawar Faruqui and Kunal Kamra Controversy | Hinduphobia in Comedy | Dhruv Rathee",https://www.youtube.com/watch?v=Nm0WSJUv4Fw,"{'channel_name': 'Dhruv Rathee', 'channel_link': 'https://www.youtube.com/c/dhruvrathee'}",4.8M views,5 months ago,"Recently, many stand-up comedy shows of Munawar Faruqui were cancelled due to alleged jokes on Hindi gods. Kunal Kamra's ...",True,CC,"Carryminati, Munawar Faruqui and Kunal Kamra Controversy | Hinduphobia in Comedy | Dhruv Rathee",28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Nastya and dad changed places,https://www.youtube.com/watch?v=qhhevWmYlSw,"{'channel_name': 'Like Nastya', 'channel_link': 'https://www.youtube.com/channel/UCJplp5SjeGSdVdwsfb9Q7lQ'}",70M views,1 year ago,"Nastya and dad have changed places, now Nastya is doing dad's work and dad is behaving like Nastya. Subscribe to Like Nastya ...",True,4K,Nastya and dad changed places,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Nora ने किया Dance Tiger की Funny Singing पर | India's Best Dancer | Nora Fatehi Special,https://www.youtube.com/watch?v=U-2EJP8fWPY,"{'channel_name': 'SET India', 'channel_link': 'https://www.youtube.com/c/setindia'}",3.5M views,1 year ago,Click here to Subscribe to SET India: https://www.youtube.com/channel/UCpEhnqL0y41EpW2TvWAHD7Q?sub_confirmation=1 ...,True,,Nora ने किया Dance Tiger की Funny Singing पर | India's Best Dancer | Nora Fatehi Special,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Rajiv Gandhi escapes an attempt on his life by a Sri Lankan Naval Cadet,https://www.youtube.com/watch?v=dV-A9BDd1HY,"{'channel_name': 'WildFilmsIndia', 'channel_link': 'https://www.youtube.com/c/WildFilmsIndia'}",28M views,2 years ago,"One from the wildfilmsindia archive - an old incident that has rekindled the memory of many, of a faint recollection of this past ...",True,,Rajiv Gandhi escapes an attempt on his life by a Sri Lankan Naval Cadet,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
আন্তর্জাতিক সময় | বিকাল ৪টা | ২২ মে ২০২২ | Somoy TV International Bulletin 4pm | International News,https://www.youtube.com/watch?v=kpX3T-BrIRQ,"{'channel_name': 'SOMOY TV Bulletin', 'channel_link': 'https://www.youtube.com/c/SOMOYTVBulletin'}",52K views,5 days ago,আন্তর্জাতিক সময় | বিকাল ৪টা | ২২ মে ২০২২ | Somoy TV International Bulletin 4pm | International ...,True,New,আন্তর্জাতিক সময় | বিকাল ৪টা | ২২ মে ২০২২ | Somoy TV International Bulletin 4pm | International News,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
Mon Boila Kichu Nai | SHOFIQUL | IMRAN | Official Music Video | Bangla New Song 2019,https://www.youtube.com/watch?v=kI1CJyeURcU,"{'channel_name': 'CMV', 'channel_link': 'https://www.youtube.com/c/CMVBD'}",8.5M views,2 years ago,"Presenting a brand new Music Video ""IMRAN ft. Shofiqul's 2nd song ""Mon Boila Kichu Nai"", This song singing by ""Shofiqul"", Lyric ...",True,,Mon Boila Kichu Nai | SHOFIQUL | IMRAN | Official Music Video | Bangla New Song 2019,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
MODI | MAN KI BAAT | MRINAL SEN | KEJRIWAL | BANGLADESH ELECTIONS | RADIO CENTRAL NEWS,https://www.youtube.com/watch?v=rq3XSwbdSr4,"{'channel_name': 'Central News', 'channel_link': 'https://www.youtube.com/c/CentralNews09'}",15 views,3 years ago,RADIO CENTRAL NEWS BRINGS YOU NEWS IN HINDI (30 DEC 2018) Producer : Pankaj Manhas News reader: Babli Bhatia ...,,,MODI | MAN KI BAAT | MRINAL SEN | KEJRIWAL | BANGLADESH ELECTIONS | RADIO CENTRAL NEWS,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
The Spooky Taxi | सीआईडी | CID | Haunted,https://www.youtube.com/watch?v=j102iL8oGv0,"{'channel_name': 'LIV Crime', 'channel_link': 'https://www.youtube.com/c/LIVCrime'}",29M views,10 months ago,"Experience the thrilling mysteries of cases where the CID team has to encounter events that include paranormal activities, ...",,,The Spooky Taxi | सीआईडी | CID | Haunted,28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
"Goodachari | Latest South Indian Hindi Dubbed Action Movie | Full Movie | Adivi Sesh, Jagapathi Babu",https://www.youtube.com/watch?v=gjMdZLBkX0k,"{'channel_name': 'RKD Studios', 'channel_link': 'https://www.youtube.com/c/rkddigital'}",13M views,6 months ago,"Goodachari is a Full Hindi Dubbed South Action Spy Movie starring Adivi Sesh, Jagapathi Babu and Sobhita Dhulipala Censor ...",True,,"Goodachari | Latest South Indian Hindi Dubbed Action Movie | Full Movie | Adivi Sesh, Jagapathi Babu",28_05_2022-00_14_14-Bangladesh Upcoming National Election-partho.csv
