title,link,channel,views,time_published,snippet,verified_badge,extensions,Post,file_path
SPIDER-MAN: NO WAY HOME - Andrew's Peter saves MJ - RE-EDITED With Flashbacks and Music,https://www.youtube.com/watch?v=r-_-W0zx1WA,"{'channel_name': 'A.B.Director', 'channel_link': 'https://www.youtube.com/c/ABdirector'}",48K views,1 month ago,"A quick edit showcasing Peter ""3"" saving MJ with flashbacks from The Amazing Spider-Man 2 and rescored with music from ...",,,SPIDER-MAN: NO WAY HOME - Andrew's Peter saves MJ - RE-EDITED With Flashbacks and Music,26_05_2022-12_20_01-Spiderman no way home-partho.csv
SPIDER-MAN No Way Home HASBRO (Complete Set) Target Exclusive 9 pack UNBOXING and REVIEW,https://www.youtube.com/watch?v=yh5VZjPKTqQ,"{'channel_name': 'Super Channel G', 'channel_link': 'https://www.youtube.com/c/SuperChannelG'}",1.1M views,8 months ago,Spiderman #NoWayHome #SpidermanNoWayHome.,,,SPIDER-MAN No Way Home HASBRO (Complete Set) Target Exclusive 9 pack UNBOXING and REVIEW,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man: No Way Home - Ultimate Final Trailer | Multiversal Travel | Teaser PRO Concept Version,https://www.youtube.com/watch?v=V66Gbjzlk3k,"{'channel_name': 'Teaser PRO', 'channel_link': 'https://www.youtube.com/c/TeaserPROstudio'}",3.7M views,6 months ago,NoWayHome #SpiderManNoWayHome Spider-Man: No Way Home is an upcoming American superhero film based on the ...,True,,Spider-Man: No Way Home - Ultimate Final Trailer | Multiversal Travel | Teaser PRO Concept Version,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man: No Way Home: All Three Spideys Learn About Each Other,https://www.youtube.com/watch?v=GHYPsqBBQvw,"{'channel_name': 'Binge Society', 'channel_link': 'https://www.youtube.com/c/BingeSociety'}",26K views,7 days ago,Credits: © MARVEL and all related character names: © & ™ 2021 MARVEL. Spider-Man: No Way Home. #BingeSociety ...,,,Spider-Man: No Way Home: All Three Spideys Learn About Each Other,26_05_2022-12_20_01-Spiderman no way home-partho.csv
SPIDER-MAN: NO WAY HOME Clip - Outed,https://www.youtube.com/watch?v=3hshqAdwrnQ,"{'channel_name': 'Spider-Man', 'channel_link': 'https://www.youtube.com/c/spiderman'}",1.9M views,5 months ago,"What would you do if you were outed as Spider-Man? Check out this clip from #SpiderManNoWayHome, now playing in movie ...",True,,SPIDER-MAN: NO WAY HOME Clip - Outed,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man: No Way Home (Full low budget movie),https://www.youtube.com/watch?v=4mTR019-3BI,"{'channel_name': 'TCU', 'channel_link': 'https://www.youtube.com/c/TCUchannel'}",1.8M views,6 months ago,Hom Tolland (WANTED for leaking the No Way Home trailer) asks Doctor Strange to make the world forget his secret identity.,True,,Spider-Man: No Way Home (Full low budget movie),26_05_2022-12_20_01-Spiderman no way home-partho.csv
বক্সঅফিসে আয়ে কে থাকবে এগিয়ে Spider-Man: No Way Home নাকি The Matrix 4? Star Golpo,https://www.youtube.com/watch?v=7sccyHT98TM,"{'channel_name': 'Star Golpo', 'channel_link': 'https://www.youtube.com/c/StarGolpo'}",39K views,5 months ago,spidermannowayhome #matrixresurrection #stargolpo Fair Use Disclaimer: ================= This channel may use some ...,True,,বক্সঅফিসে আয়ে কে থাকবে এগিয়ে Spider-Man: No Way Home নাকি The Matrix 4? Star Golpo,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Morbius FULL Breakdown: Marvel Spider-Man No Way Home Crossover and Easter Eggs,https://www.youtube.com/watch?v=L-OFh91lAj0,"{'channel_name': 'Emergency Awesome', 'channel_link': 'https://www.youtube.com/c/emergencyawesome'}",471K views,1 month ago,"Covering new Marvel Morbius Full Movie Breakdown and every Morbius Easter Eggs. Morbius Post Credit Scene, Ending ...",True,CC,Morbius FULL Breakdown: Marvel Spider-Man No Way Home Crossover and Easter Eggs,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man No Way Home Behind The Scenes,https://www.youtube.com/watch?v=mk9gr__voas,"{'channel_name': 'TheThings', 'channel_link': 'https://www.youtube.com/c/TheThings'}",727K views,5 months ago,,True,,Spider-Man No Way Home Behind The Scenes,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man No Way Home Trailer: Shang Chi Connection and Marvel Phase 4 Timeline Explained,https://www.youtube.com/watch?v=lJy109QUrJI,"{'channel_name': 'Emergency Awesome', 'channel_link': 'https://www.youtube.com/c/emergencyawesome'}",311K views,8 months ago,Covering new Spider-Man No Way Home Trailer and Shang Chi Movie Connection with Full Marvel Phase 4 Timeline Explained.,True,CC,Spider-Man No Way Home Trailer: Shang Chi Connection and Marvel Phase 4 Timeline Explained,26_05_2022-12_20_01-Spiderman no way home-partho.csv
"Behind the Scenes, Bloopers, Deleted Scenes | Spider-Man: No Way Home - Blu-Ray [4K HD]",https://www.youtube.com/watch?v=WczlFelwWMM,"{'channel_name': 'CINEVERSE', 'channel_link': 'https://www.youtube.com/c/CINEVERSE7'}",56K views,2 months ago,,,,"Behind the Scenes, Bloopers, Deleted Scenes | Spider-Man: No Way Home - Blu-Ray [4K HD]",26_05_2022-12_20_01-Spiderman no way home-partho.csv
SPIDER-MAN: NO WAY HOME (2021) NEW TRAILER 4 | Marvel Studios & Sony Pictures (HD),https://www.youtube.com/watch?v=DSAq-RcF8n8,"{'channel_name': 'Screen Culture', 'channel_link': 'https://www.youtube.com/c/ScreenCultureOfficial'}",2.7M views,5 months ago,TomHolland #AndrewGarfield #TobeyMaguire Here's 'NEW TRAILER 4' for Marvel Studios' upcoming crossover movie ...,True,,SPIDER-MAN: NO WAY HOME (2021) NEW TRAILER 4 | Marvel Studios & Sony Pictures (HD),26_05_2022-12_20_01-Spiderman no way home-partho.csv
Is That Him? | SPIDER-MAN: NO WAY HOME (Alternative Trailer),https://www.youtube.com/watch?v=Ik4SsQ2nvP0,"{'channel_name': 'Mightyraccoon!', 'channel_link': 'https://www.youtube.com/c/mightyraccoon'}",2M views,6 months ago,This is not a commercial but a personal project and I'm not affiliated with any company. MY OTHER WORKS: Marvel vs.,True,,Is That Him? | SPIDER-MAN: NO WAY HOME (Alternative Trailer),26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Verse In MCU Explained In Bangla | SpiderMan No Way Home Bangla | Spider-Man 3 Movie,https://www.youtube.com/watch?v=uLxeWwz9vWs,"{'channel_name': 'Movie Explainer TV', 'channel_link': 'https://www.youtube.com/c/MovieExplainerTV'}",8.1K views,9 months ago,Spider-Verse In MCU Explained In Bangla | SpiderMan No Way Home Bangla | Spider-Man 3 Movie Spider-Man: No Way Home ...,,,Spider-Verse In MCU Explained In Bangla | SpiderMan No Way Home Bangla | Spider-Man 3 Movie,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spiderman No Way Home Plot Leak Hindi | Spiderman 3 Leaked Story Explained In Hindi | No Way Home,https://www.youtube.com/watch?v=vGu6rdOdGOU,"{'channel_name': 'Filmy ZN', 'channel_link': 'https://www.youtube.com/c/FilmyZN'}",1.7M views,9 months ago,Social Links - Instagram - https://www.instagram.com/zeeshan_ahmad_63 Facebook ...,,,Spiderman No Way Home Plot Leak Hindi | Spiderman 3 Leaked Story Explained In Hindi | No Way Home,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man No Way Home : Short Review 🔥,https://www.youtube.com/watch?v=EKMsQhdpGAs,"{'channel_name': 'Super Fictions', 'channel_link': 'https://www.youtube.com/c/SuperFictions'}",24K views,5 months ago,"আমাদের Super Fictions Community এর Main উদ্দেশ্য হচ্ছে বাংলাদেশে একটা বড় Anime, ...",True,,Spider-Man No Way Home : Short Review 🔥,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spiderman Bros Unboxing SPIDER-MAN NO WAY HOME BLACK & GOLD SUIT!!,https://www.youtube.com/watch?v=3_D-8KVFblo,"{'channel_name': 'Multiverse Spidey', 'channel_link': 'https://www.youtube.com/c/MultiverseSpideyworld'}",171K views,9 months ago,Hey yo guys we are back for unboxing new SPIDER-MAN NO WAY HOME SUIT (BLACK GOLD)! Did you guys love this suit?,True,,Spiderman Bros Unboxing SPIDER-MAN NO WAY HOME BLACK & GOLD SUIT!!,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man: No Way Home - Benjamin Squires Original Soundtrack,https://www.youtube.com/watch?v=6Q8Tcoi44TA,"{'channel_name': 'Benjamin Squires', 'channel_link': 'https://www.youtube.com/c/BenjaminSquiresMusic'}",774K views,6 months ago,All copyright belongs to their respective owners. Composed and arranged by Benjamin Squires. Original Spider-Man theme ...,,,Spider-Man: No Way Home - Benjamin Squires Original Soundtrack,26_05_2022-12_20_01-Spiderman no way home-partho.csv
CRAZIEST AUDIENCE REACTION Spider Man: NO WAY HOME,https://www.youtube.com/watch?v=cah6AV1n68w,"{'channel_name': 'Ki bémol', 'channel_link': 'https://www.youtube.com/c/Kib%C3%A9mol'}",1.9M views,5 months ago,#SpiderManNoWayHome #MCU #SpiderMan #NoWayHomeReaction #AudienceReaction.,,,CRAZIEST AUDIENCE REACTION Spider Man: NO WAY HOME,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man No Way Home ANIMATED Trailer | ArtSpear Entertainment,https://www.youtube.com/watch?v=mzq4ulZ6pQ4,"{'channel_name': 'Esquad Productions', 'channel_link': 'https://www.youtube.com/c/ESquadProductions'}",112K views,7 months ago,Editing the spoof by ArtSpear Entertainment into the actual Marvel trailer! https://www.youtube.com/watch?v=CWCFExhlCpY.,,,Spider-Man No Way Home ANIMATED Trailer | ArtSpear Entertainment,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Lizard Sings A Song (Spider-Man: No Way Home Parody NO SPOILERS)(ALBUM IS LIVE!),https://www.youtube.com/watch?v=2KGxJAyaSzQ,"{'channel_name': 'Aaron Fraser-Nash', 'channel_link': 'https://www.youtube.com/c/AaronFraserNash'}",545K views,4 months ago,Thanks to KingHenryTheEtch for this one Beat produced by Diamond Style + Connect with the Don + + iTunes ...,True,,Lizard Sings A Song (Spider-Man: No Way Home Parody NO SPOILERS)(ALBUM IS LIVE!),26_05_2022-12_20_01-Spiderman no way home-partho.csv
LEGO Spider-Man No Way Home Lizard Big Figure | Unofficial Lego Minifigures #Shorts,https://www.youtube.com/shorts/okbpaBb4iPg,"{'channel_name': 'NEO25', 'channel_link': 'https://www.youtube.com/c/NEO25TOY'}",57K views,2 days ago,LEGO Spider-Man No Way Home Lizard Big Figure | Unofficial Lego Minifigures #Shorts #SpiderManNoWayHome #Lizard ...,,New,LEGO Spider-Man No Way Home Lizard Big Figure | Unofficial Lego Minifigures #Shorts,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Japanese Spider-Man in No Way Home,https://www.youtube.com/watch?v=Abw77DhBn2o,"{'channel_name': 'The Human Spider', 'channel_link': 'https://www.youtube.com/c/TheHumanSpiderr'}",3.2M views,1 month ago,He's gonna put some bullets in your eye.,,,Japanese Spider-Man in No Way Home,26_05_2022-12_20_01-Spiderman no way home-partho.csv
SPIDER-MAN: NO WAY HOME - Ja Morant's Easter Egg Hunt,https://www.youtube.com/watch?v=ofirO8cRORI,"{'channel_name': 'Sony Pictures Entertainment', 'channel_link': 'https://www.youtube.com/c/sonypictures'}",1.1M views,2 months ago,Did you find as many Easter eggs as pro basketball player Ja Morant? Rewatch #SpiderManNoWayHome on Digital now and see ...,True,,SPIDER-MAN: NO WAY HOME - Ja Morant's Easter Egg Hunt,26_05_2022-12_20_01-Spiderman no way home-partho.csv
How 'No Way Home' Pulled Off Spider-Man's Bridge Fight Against Doctor Octopus | Movies Insider,https://www.youtube.com/watch?v=aqSYUu2uWJQ,"{'channel_name': 'Insider', 'channel_link': 'https://www.youtube.com/c/thisisinsider'}",512K views,1 month ago,"""Spider-Man: No Way Home"" first introduces legendary Marvel villain Doctor Octopus (Alfred Molina) on a New York City bridge ...",True,CC,How 'No Way Home' Pulled Off Spider-Man's Bridge Fight Against Doctor Octopus | Movies Insider,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Real Spider Man Webshooter (No Way Home) #shorts,https://www.youtube.com/shorts/zwfveF6vq70,"{'channel_name': 'Aman Studios', 'channel_link': 'https://www.youtube.com/c/AmanStudios'}",14M views,7 months ago,"shorts #NoWayHome #NoWayHomeTrailer #Spiderverse #Nerf #Spiderman #Webshooter In this video, I made a real Spiderman ...",True,,Real Spider Man Webshooter (No Way Home) #shorts,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Charlie Cox Responds to DAREDEVIL In Spider-Man No Way Home Rumors!,https://www.youtube.com/watch?v=AGJes-ybkvU,"{'channel_name': 'The Cosmic Wonder', 'channel_link': 'https://www.youtube.com/c/TheCosmicWonder'}",171K views,8 months ago,"Spider-Man No Way Home has a lot of rumors going around. Like, Tobey Maguire and Andrew Garfield's Spider-Man returning.",True,,Charlie Cox Responds to DAREDEVIL In Spider-Man No Way Home Rumors!,26_05_2022-12_20_01-Spiderman no way home-partho.csv
SPIDER-MAN: NO WAY HOME Bloopers & Gag Reel #2 [Digital/DVD/Blu-Ray 2022],https://www.youtube.com/watch?v=xfo2nLEcdIM,"{'channel_name': 'FilmIsNow Movie Bloopers & Extras', 'channel_link': 'https://www.youtube.com/c/FilmisnowBloopersandMakingOf'}",34K views,2 months ago,"Spider-Man: No Way Home Outtakes starring Zendaya, Tom Holland, Marisa Tomei, Benedict Cumberbatch, Andrew Garfield, ...",True,,SPIDER-MAN: NO WAY HOME Bloopers & Gag Reel #2 [Digital/DVD/Blu-Ray 2022],26_05_2022-12_20_01-Spiderman no way home-partho.csv
DYK (Did You Know) that in SPIDER MAN : NO WAY HOME..,https://www.youtube.com/shorts/X_HASTn7IE8,"{'channel_name': 'TheMovieFacts', 'channel_link': 'https://www.youtube.com/c/TheMovieFacts'}",6.3K views,5 days ago,DYK (Did You Know) that in SPIDER MAN : NO WAY HOME.. #shorts any queries: themoviefacts28@gmail.com Instagram: ...,,New,DYK (Did You Know) that in SPIDER MAN : NO WAY HOME..,26_05_2022-12_20_01-Spiderman no way home-partho.csv
LEGO Spider-man No Way Home how to build all the villains,https://www.youtube.com/watch?v=KMGwstuT-Q8,"{'channel_name': 'Commander Bricks', 'channel_link': 'https://www.youtube.com/c/CommanderBricks'}",1.8M views,3 months ago,"Hey everyone! Hope you like my customs for all the villains from no way home (green goblin, doc ock, sandman, lizard and ...",,,LEGO Spider-man No Way Home how to build all the villains,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man: No Way Home - Prewrite | Screenwriter's Pitch,https://www.youtube.com/watch?v=vZS3YkxmCUc,"{'channel_name': 'VariantPictures Entertainment', 'channel_link': 'https://www.youtube.com/channel/UCbdnVckVLgOgGTsxL7zKJfQ'}",30K views,1 year ago,What would I do with a third MCU Spider-Man Film? That is the question I set out to answer on this inaugural episode of ...,,,Spider-Man: No Way Home - Prewrite | Screenwriter's Pitch,26_05_2022-12_20_01-Spiderman no way home-partho.csv
VFX Artists React to NO WAY HOME Bad and Great CGi,https://www.youtube.com/watch?v=6d8p-ls4MIg,"{'channel_name': 'Corridor Crew', 'channel_link': 'https://www.youtube.com/c/corridorcrew'}",1.9M views,1 month ago,... in Spiderman: No Way Home! Learn more about Kelly's work and Digital Domain ▻ https://digitaldomain.com SUPPORT ▻ Join ...,True,4K,VFX Artists React to NO WAY HOME Bad and Great CGi,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man Vs Green Goblin Final Fight Reaction Mashup | Spider-Man No Way Home,https://www.youtube.com/watch?v=5V29xNdqK0U,"{'channel_name': 'BATsy Reacts', 'channel_link': 'https://www.youtube.com/c/RabShaTech'}",112K views,2 months ago,GreenGoblin #SpiderManNoWayHome #BATsyReacts #ReactionMashup #NoWayHome #TomHolland #AndrewGarfield ...,,,Spider-Man Vs Green Goblin Final Fight Reaction Mashup | Spider-Man No Way Home,26_05_2022-12_20_01-Spiderman no way home-partho.csv
SPIDER-MAN: NO WAY HOME - Official Tamil Trailer | In Cinemas December 17,https://www.youtube.com/watch?v=wuyixh4SsAY,"{'channel_name': 'Sony Music South', 'channel_link': 'https://www.youtube.com/c/SonyMusicSouth'}",2.3M views,6 months ago,"We started getting visitors… from every universe. Watch the official Tamil trailer for #SpiderManNoWayHome, exclusively in ...",True,,SPIDER-MAN: NO WAY HOME - Official Tamil Trailer | In Cinemas December 17,26_05_2022-12_20_01-Spiderman no way home-partho.csv
"Spider-Man ™: No Way Home - Official Trailer | Rent Now On Prime Video Store | Tom Holland, Zendaya",https://www.youtube.com/watch?v=PZ7RveTexRE,"{'channel_name': 'Amazon Prime Video India', 'channel_link': 'https://www.youtube.com/c/PrimeVideoIN'}",174K views,3 weeks ago,"Amazon presents, Spider-Man ™: No Way Home Official Trailer Directed by Jon Watts Starring Tom Holland, Zendaya, Benedict ...",True,,"Spider-Man ™: No Way Home - Official Trailer | Rent Now On Prime Video Store | Tom Holland, Zendaya",26_05_2022-12_20_01-Spiderman no way home-partho.csv
How to DRAW SPIDER MAN No Way Home 🕷 new suit 🕷,https://www.youtube.com/watch?v=2kkOC8vtZYY,"{'channel_name': 'League of Joy - How to Draw', 'channel_link': 'https://www.youtube.com/c/LeagueofJoy'}",369K views,4 months ago,howtodraw #spiderman #spidermannowayhome Hi friends!! SUBSCRIBE: https://bit.ly/34oLDew In this video we will draw ...,,,How to DRAW SPIDER MAN No Way Home 🕷 new suit 🕷,26_05_2022-12_20_01-Spiderman no way home-partho.csv
"Spider-Man: No Way Home - Exclusive First 10 Minutes (2021) Tom Holland, Zendaya",https://www.youtube.com/watch?v=YHvtG_VYxYw,"{'channel_name': 'IGN Movie Trailers', 'channel_link': 'https://www.youtube.com/c/IGNMovieTrailers'}",524K views,2 months ago,IGN can exclusively debut online the first 10 minutes of Spider-Man: No Way Home ahead of its digital and Blu-ray/DVD release.,True,,"Spider-Man: No Way Home - Exclusive First 10 Minutes (2021) Tom Holland, Zendaya",26_05_2022-12_20_01-Spiderman no way home-partho.csv
How To Get Spiderman No Way Home Skin For FREE! (Fortnite Tom Holland),https://www.youtube.com/watch?v=7xdc8UJAcoU,"{'channel_name': 'ZRX789', 'channel_link': 'https://www.youtube.com/channel/UCCMZ64wccR-qFxsSG1koAeQ'}",195K views,5 months ago,How To Get Spiderman No Way Home Skin For FREE! (Fortnite Tom Holland) What's up guys in this Fortnite battle royale video ...,True,,How To Get Spiderman No Way Home Skin For FREE! (Fortnite Tom Holland),26_05_2022-12_20_01-Spiderman no way home-partho.csv
How To Watch Spiderman No Way Home Movie | How To Download Spiderman No Way Home Movie in Hindi,https://www.youtube.com/watch?v=VnM5KS7vGHM,"{'channel_name': 'Creator TRPOwner', 'channel_link': 'https://www.youtube.com/channel/UCLAQl-pmIfORJ7jOLSh1Nbg'}",149K views,4 months ago,"Hello Friends, Main Lovekush Parmar swagat karta hun aapka Creator TRPOwner youtube channel per. Iss video main maine ...",,4K,How To Watch Spiderman No Way Home Movie | How To Download Spiderman No Way Home Movie in Hindi,26_05_2022-12_20_01-Spiderman no way home-partho.csv
SPIDER-MAN: NO WAY HOME- Every Character We Last Saw | SuperSuper,https://www.youtube.com/watch?v=QpU2IwTPJak,"{'channel_name': 'SuperSuper', 'channel_link': 'https://www.youtube.com/c/SuperSuperOfficial'}",657K views,8 months ago,,True,,SPIDER-MAN: NO WAY HOME- Every Character We Last Saw | SuperSuper,26_05_2022-12_20_01-Spiderman no way home-partho.csv
SPIDER-MAN 3: No Way Home Trailer German Deutsch (2021),https://www.youtube.com/watch?v=4EzMF0ePIvE,"{'channel_name': 'KinoCheck', 'channel_link': 'https://www.youtube.com/c/KinoCheck'}",3.8M views,9 months ago,"Offizieller ""Spider-Man: No Way Home"" Trailer Deutsch German 2021 | Abonnieren ➤ https://abo.yt/kc | (OT: Spider-Man: No Way ...",True,,SPIDER-MAN 3: No Way Home Trailer German Deutsch (2021),26_05_2022-12_20_01-Spiderman no way home-partho.csv
INSANE REACTIONS! Spider-Man No Way Home Opening Night Audience Reactions! (SPOILERS) Full Theater!,https://www.youtube.com/watch?v=beRdDXvXIVw,"{'channel_name': 'Theme Park Express', 'channel_link': 'https://www.youtube.com/c/ThemeParkExpress'}",1.1M views,5 months ago,Spider-Man No Way Home is finally here and the audience reactions for this movie was INSANE! If you want to see my initial ...,,,INSANE REACTIONS! Spider-Man No Way Home Opening Night Audience Reactions! (SPOILERS) Full Theater!,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man: No Way Home FuLL movie 2022 free,https://www.youtube.com/watch?v=J-SdZGY7SVE,"{'channel_name': 'KY-Spider-Man: No Way Home marvel 2022', 'channel_link': 'https://www.youtube.com/channel/UCsJjChM_NmlPNunJLzRpfgw'}",299 views,2 days ago,HD 1080P | 4K UHD | 1080P-HD | 720P HD | MKV | MP4 | FLV | DVD | All Languages | Hungary | English | Spanish | Franch ...,,New,Spider-Man: No Way Home FuLL movie 2022 free,26_05_2022-12_20_01-Spiderman no way home-partho.csv
"SPIDERMAN No Way Home New Plot Details, Leaks, Trailer Update + Thor Love And Thunder Christian Bale",https://www.youtube.com/watch?v=gOo2UtMOPSA,"{'channel_name': 'Heavy Spoilers', 'channel_link': 'https://www.youtube.com/c/definition1988'}",124K views,9 months ago,,True,4K,"SPIDERMAN No Way Home New Plot Details, Leaks, Trailer Update + Thor Love And Thunder Christian Bale",26_05_2022-12_20_01-Spiderman no way home-partho.csv
The Spider-Men Mess Up A Scene - Spider-Man: No Way Home Bloopers,https://www.youtube.com/shorts/vq4B9ydBT3I,"{'channel_name': 'DriiftyFilm Shorts', 'channel_link': 'https://www.youtube.com/channel/UC797g4jPF7doxBqVX2UeX2g'}",4.5M views,2 months ago,The Spider-Men Mess Up A Scene - Spider-Man: No Way Home Bloopers Tobey and Andrew Bloopers in Spider-Man: No Way ...,,,The Spider-Men Mess Up A Scene - Spider-Man: No Way Home Bloopers,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Road to No Way Home | Episode 1 | Spider-Man 1 | SuperSuper,https://www.youtube.com/watch?v=LWQNm8rU_kA,"{'channel_name': 'SuperSuper', 'channel_link': 'https://www.youtube.com/c/SuperSuperOfficial'}",397K views,6 months ago,"About: almost 7 weeks left for Spider-Man: No Way Home so here is the trivia, facts, and fun goofs from all the Spider-Man movies ...",True,,Road to No Way Home | Episode 1 | Spider-Man 1 | SuperSuper,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Morbius Post Credit Scene and Spider-Man No Way Home Marvel Easter Eggs,https://www.youtube.com/watch?v=_huMfV0hZKo,"{'channel_name': 'Emergency Awesome', 'channel_link': 'https://www.youtube.com/c/emergencyawesome'}",306K views,1 month ago,Covering new Marvel Morbius Post Credit Scene and Morbius Ending Explained. Andrew Garfield Spider-Man No Way Home ...,True,CC,Morbius Post Credit Scene and Spider-Man No Way Home Marvel Easter Eggs,26_05_2022-12_20_01-Spiderman no way home-partho.csv
SPIDER-MAN: NO WAY HOME - Gag Reel!,https://www.youtube.com/shorts/avs3GlH0gy0,"{'channel_name': 'Marvel Entertainment', 'channel_link': 'https://www.youtube.com/c/marvel'}",502K views,2 months ago,"Join in the fun and even more laughs in the full gag reel of #SpiderManNoWayHome, Now on Digital. On 4K Ultra HD and Blu-ray ...",True,,SPIDER-MAN: NO WAY HOME - Gag Reel!,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man sculpture clay｜No Way Home #shorts,https://www.youtube.com/shorts/EfnnHXkhgRs,"{'channel_name': ""Kay's Clay"", 'channel_link': 'https://www.youtube.com/channel/UC1BNYrcaxWE9k2oDsGEaNPA'}",6M views,5 months ago,"Hi, this is Kay, a professional clay sculptor. I started to learn clay sculpture art when I was 6 years old. I now start to make clay ...",True,,Spider-Man sculpture clay｜No Way Home #shorts,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man vs Doctor Strange Fight Scene - SPIDER-MAN: No Way Home (2021),https://www.youtube.com/watch?v=sKQfL9QMsWA,"{'channel_name': 'KinoCheck.com', 'channel_link': 'https://www.youtube.com/user/Filme'}",274K views,5 months ago,"Spider-Man: No Way Home (2021) is the new action movie starring Tom Holland, Zendaya and Benedict Cumberbatch.",True,,Spider-Man vs Doctor Strange Fight Scene - SPIDER-MAN: No Way Home (2021),26_05_2022-12_20_01-Spiderman no way home-partho.csv
RAP de Spider-Man: No Way Home en ESPAÑOL 🕷 AleROFL,https://www.youtube.com/watch?v=3YD3aDmtLTg,"{'channel_name': 'AleROFL', 'channel_link': 'https://www.youtube.com/c/AleROFL'}",1.1M views,5 months ago,Este es el Resumen en Rap de Spiderman No Way Home! Mira la Peli en Formato de Rap! ❗ - MIRALO *AQUI* ¿Te ...,True,,RAP de Spider-Man: No Way Home en ESPAÑOL 🕷 AleROFL,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Spider-Man No Way Home Spoilers Without Context,https://www.youtube.com/watch?v=9OcNgQhHSnY,"{'channel_name': 'Mark Calloway', 'channel_link': 'https://www.youtube.com/c/MarkCalloway'}",3.1M views,5 months ago,spidermannowayhome #spiderman #peterparker Discord - https://discord.gg/b5A8W85b Spider-Man is a superhero created by ...,,,Spider-Man No Way Home Spoilers Without Context,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Andrew in Spiderman No Way Home Trailer @HeyFreaks #shorts,https://www.youtube.com/shorts/9wCbG3ujC7g,"{'channel_name': 'HeyFreaks', 'channel_link': 'https://www.youtube.com/c/CartoonFreaks'}",563K views,6 months ago,Andrew in Spiderman No Way Home Trailer @HeyFreaks #shorts ...,True,,Andrew in Spiderman No Way Home Trailer @HeyFreaks #shorts,26_05_2022-12_20_01-Spiderman no way home-partho.csv
What If Iron Man Was In Spider-Man No Way Home?,https://www.youtube.com/watch?v=HrentdRfoRk,"{'channel_name': 'MissedThePart', 'channel_link': 'https://www.youtube.com/c/MissedThePart'}",11K views,16 hours ago,What If Iron Man Was In Spider-Man No Way Home? Marvel's What If Tony Stark No Way Home What If Tony Stark Survived In ...,True,New,What If Iron Man Was In Spider-Man No Way Home?,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Los Tres Peter's VS Los Siniestros - Spider-Man: No Way Home (Español Latino) (2021) HD,https://www.youtube.com/watch?v=kFHF9UfHDL4,"{'channel_name': 'MovsGold Clips', 'channel_link': 'https://www.youtube.com/c/MovsGoldClipsYt'}",338K views,2 months ago,"Tras descubrirse la identidad secreta de Peter Parker como Spider-Man, la vida del joven se vuelve una locura. Peter decide ...",True,,Los Tres Peter's VS Los Siniestros - Spider-Man: No Way Home (Español Latino) (2021) HD,26_05_2022-12_20_01-Spiderman no way home-partho.csv
Marvel Studios' Doctor Strange in the Multiverse of Madness | Official Teaser,https://www.youtube.com/watch?v=Rt_UqUm38BI,"{'channel_name': 'Marvel Entertainment', 'channel_link': 'https://www.youtube.com/c/marvel'}",41M views,5 months ago,"The Multiverse is a concept about which we know frighteningly little."" Watch the official teaser for Marvel Studios' Doctor Strange ...",True,CC,Marvel Studios' Doctor Strange in the Multiverse of Madness | Official Teaser,26_05_2022-12_20_01-Spiderman no way home-partho.csv
SPIDER-MAN: NO WAY HOME - Teaser Trailer Breakdown | SuperSuper,https://www.youtube.com/watch?v=Ch1W8dPx0CM,"{'channel_name': 'SuperSuper', 'channel_link': 'https://www.youtube.com/c/SuperSuperOfficial'}",1.2M views,9 months ago,,True,,SPIDER-MAN: NO WAY HOME - Teaser Trailer Breakdown | SuperSuper,26_05_2022-12_20_01-Spiderman no way home-partho.csv
